transfer_id,transfer_date,day_of_week,hour,sender_id,sender_tenure_days,sender_lifetime_transfers,channel,receiver_type,receiver_id,amount_bucket,new_user_activated_30d
T002020,2025-06-04,Wednesday,16,S00202,92,15,by_card,paynet_user,R00822,small,
T002021,2025-08-19,Tuesday,2,S00202,92,15,by_card,paynet_user,R00610,medium,
T002022,2025-05-28,Wednesday,16,S00202,92,15,by_card,external_card,,small,
T002023,2025-08-19,Tuesday,11,S00202,92,15,by_card,external_card,,small,
T002024,2025-07-01,Tuesday,2,S00203,120,8,by_card,external_card,,medium,
T002025,2025-05-23,Friday,15,S00203,120,8,by_card,external_card,,medium,
T002026,2025-07-30,Wednesday,9,S00203,120,8,by_card,external_card,,medium,
T002027,2025-08-15,Friday,12,S00204,12,1,by_card,external_card,,medium,
T002028,2025-09-05,Friday,8,S00205,21,2,by_phone,paynet_user,R00228,medium,
T002029,2025-05-15,Thursday,12,S00205,21,2,by_card,external_card,,small,
T002030,2025-08-23,Saturday,12,S00205,21,2,by_card,external_card,,small,
T002031,2025-05-15,Thursday,10,S00206,92,3,by_card,paynet_user,R00364,small,
T002032,2025-09-27,Saturday,11,S00206,92,3,by_card,external_card,,medium,
T002033,2025-06-02,Monday,10,S00206,92,3,by_card,paynet_user,R00657,medium,
T002034,2025-06-30,Monday,11,S00206,92,3,by_card,external_card,,small,
T002035,2025-08-12,Tuesday,20,S00207,110,4,by_card,external_card,,medium,
T002036,2025-08-20,Wednesday,10,S00207,110,4,by_card,paynet_user,R00147,medium,
T002037,2025-08-01,Friday,16,S00207,110,4,by_card,external_card,,small,
T002038,2025-08-11,Monday,6,S00208,22,1,by_qr,paynet_user,R01095,medium,
T002039,2025-08-26,Tuesday,17,S00208,22,1,by_phone,paynet_user,R00916,medium,
T002040,2025-07-08,Tuesday,17,S00208,22,1,by_card,external_card,,medium,
T002041,2025-06-24,Tuesday,19,S00209,170,30,by_card,external_card,,small,
T002042,2025-04-27,Sunday,22,S00209,170,30,by_card,external_card,,small,
T002043,2025-07-31,Thursday,16,S00209,170,30,by_card,paynet_user,R01589,small,
T002044,2025-07-22,Tuesday,17,S00209,170,30,by_card,external_card,,small,
T002045,2025-09-26,Friday,15,S00209,170,30,by_card,external_card,,small,
T002046,2025-04-22,Tuesday,22,S00209,170,30,by_card,paynet_user,R00512,small,
T002047,2025-07-21,Monday,16,S00209,170,30,by_card,paynet_user,R01858,large,
T002048,2025-05-25,Sunday,13,S00209,170,30,by_card,external_card,,medium,
T002049,2025-05-07,Wednesday,13,S00209,170,30,by_qr,paynet_user,R01808,medium,
T002050,2025-04-12,Saturday,8,S00209,170,30,by_card,paynet_user,R01160,large,
T002051,2025-07-14,Monday,19,S00210,91,4,by_card,external_card,,medium,
T002052,2025-08-24,Sunday,18,S00211,48,2,by_card,external_card,,small,
T002053,2025-05-02,Friday,8,S00211,48,2,by_card,external_card,,large,
T002054,2025-04-08,Tuesday,14,S00211,48,2,by_phone,paynet_user,R01294,medium,
T002055,2025-06-24,Tuesday,14,S00211,48,2,by_card,paynet_user,R00842,small,
T002056,2025-08-20,Wednesday,20,S00211,48,2,by_card,external_card,,medium,
T002057,2025-06-02,Monday,15,S00211,48,2,by_card,external_card,,large,
T002058,2025-06-02,Monday,19,S00212,354,127,by_card,external_card,,small,
T002059,2025-04-29,Tuesday,17,S00212,354,127,by_phone,paynet_user,R01755,medium,
T002060,2025-06-13,Friday,18,S00212,354,127,by_card,external_card,,small,
T002061,2025-07-29,Tuesday,12,S00212,354,127,by_card,paynet_user,R01848,medium,
T002062,2025-08-29,Friday,17,S00212,354,127,by_card,external_card,,small,
T002063,2025-06-10,Tuesday,10,S00212,354,127,by_card,paynet_user,R01539,medium,
T002064,2025-07-12,Saturday,21,S00212,354,127,by_qr,new_registration,R04675,small,1.0
T002065,2025-08-27,Wednesday,8,S00212,354,127,by_card,external_card,,small,
T002066,2025-08-25,Monday,18,S00212,354,127,by_card,paynet_user,R01076,small,
T002067,2025-08-16,Saturday,13,S00212,354,127,by_card,paynet_user,R01769,medium,
T002068,2025-06-15,Sunday,17,S00212,354,127,by_card,paynet_user,R01604,small,
T002069,2025-08-31,Sunday,19,S00212,354,127,by_card,paynet_user,R01096,small,
T002070,2025-04-21,Monday,19,S00212,354,127,by_card,external_card,,small,
T002071,2025-06-05,Thursday,14,S00212,354,127,by_card,paynet_user,R00872,medium,
T002072,2025-07-01,Tuesday,13,S00212,354,127,by_card,external_card,,small,
T002073,2025-07-03,Thursday,21,S00212,354,127,by_card,paynet_user,R01258,large,
T002074,2025-04-09,Wednesday,15,S00212,354,127,by_card,external_card,,medium,
T002075,2025-06-26,Thursday,15,S00212,354,127,by_card,external_card,,medium,
T002076,2025-09-15,Monday,16,S00212,354,127,by_card,external_card,,small,
T002077,2025-08-19,Tuesday,15,S00212,354,127,by_card,paynet_user,R01499,small,
T002078,2025-05-18,Sunday,13,S00212,354,127,by_card,paynet_user,R00892,medium,
T002079,2025-05-21,Wednesday,8,S00212,354,127,by_card,paynet_user,R00089,medium,
T002080,2025-04-21,Monday,11,S00212,354,127,by_card,external_card,,small,
T002081,2025-04-07,Monday,8,S00212,354,127,by_card,external_card,,small,
T002082,2025-04-26,Saturday,20,S00212,354,127,by_card,external_card,,medium,
T002083,2025-04-20,Sunday,16,S00212,354,127,by_card,external_card,,small,
T002084,2025-09-23,Tuesday,19,S00212,354,127,by_card,external_card,,small,
T002085,2025-08-30,Saturday,18,S00212,354,127,by_phone,paynet_user,R01053,large,
T002086,2025-09-11,Thursday,19,S00212,354,127,by_card,paynet_user,R00722,large,
T002087,2025-05-25,Sunday,10,S00212,354,127,by_card,external_card,,medium,
T002088,2025-06-22,Sunday,12,S00212,354,127,by_card,external_card,,small,
T002089,2025-09-04,Thursday,23,S00212,354,127,by_card,external_card,,small,
T002090,2025-04-15,Tuesday,16,S00212,354,127,by_card,external_card,,large,
T002091,2025-07-03,Thursday,22,S00212,354,127,by_card,paynet_user,R01537,small,
T002092,2025-09-28,Sunday,10,S00212,354,127,by_card,external_card,,medium,
T002093,2025-07-28,Monday,13,S00212,354,127,by_card,new_registration,R03034,small,0.0
T002094,2025-06-02,Monday,11,S00212,354,127,by_card,external_card,,large,
T002095,2025-07-04,Friday,20,S00212,354,127,by_card,paynet_user,R01452,medium,
T002096,2025-09-25,Thursday,8,S00212,354,127,by_card,external_card,,small,
T002097,2025-08-05,Tuesday,18,S00212,354,127,by_card,new_registration,R03971,small,1.0
T002098,2025-06-13,Friday,18,S00212,354,127,by_card,paynet_user,R01452,medium,
T002099,2025-06-02,Monday,20,S00212,354,127,by_card,paynet_user,R00181,small,
T002100,2025-04-12,Saturday,13,S00212,354,127,by_card,paynet_user,R00484,medium,
T002101,2025-04-16,Wednesday,19,S00212,354,127,by_card,external_card,,medium,
T002102,2025-07-16,Wednesday,4,S00212,354,127,by_card,external_card,,medium,
T002103,2025-05-10,Saturday,19,S00212,354,127,by_card,paynet_user,R01941,medium,
T002104,2025-06-30,Monday,20,S00212,354,127,by_phone,paynet_user,R01037,medium,
T002105,2025-08-04,Monday,16,S00212,354,127,by_card,paynet_user,R01333,medium,
T002106,2025-08-25,Monday,20,S00213,92,26,by_card,external_card,,medium,
T002107,2025-05-27,Tuesday,10,S00213,92,26,by_card,external_card,,large,
T002108,2025-05-21,Wednesday,16,S00213,92,26,by_card,external_card,,small,
T002109,2025-07-18,Friday,18,S00213,92,26,by_card,paynet_user,R01005,small,
T002110,2025-06-04,Wednesday,19,S00213,92,26,by_card,external_card,,large,
T002111,2025-09-29,Monday,17,S00213,92,26,by_card,external_card,,medium,
T002112,2025-09-19,Friday,19,S00213,92,26,by_card,external_card,,small,
T002113,2025-07-25,Friday,18,S00213,92,26,by_card,paynet_user,R01314,small,
T002114,2025-05-21,Wednesday,11,S00213,92,26,by_card,paynet_user,R00538,large,
T002115,2025-07-23,Wednesday,11,S00214,84,6,by_card,external_card,,medium,
T002116,2025-04-05,Saturday,20,S00214,84,6,by_phone,paynet_user,R00672,small,
T002117,2025-06-25,Wednesday,18,S00215,153,18,by_card,external_card,,medium,
T002118,2025-04-08,Tuesday,18,S00215,153,18,by_card,external_card,,small,
T002119,2025-05-17,Saturday,18,S00215,153,18,by_card,paynet_user,R01225,small,
T002120,2025-09-13,Saturday,14,S00215,153,18,by_card,external_card,,medium,
T002121,2025-07-25,Friday,9,S00215,153,18,by_card,new_registration,R02415,medium,0.0
T002122,2025-05-03,Saturday,8,S00215,153,18,by_card,paynet_user,R01359,medium,
T002123,2025-09-11,Thursday,17,S00215,153,18,by_card,external_card,,medium,
T002124,2025-05-20,Tuesday,14,S00215,153,18,by_phone,paynet_user,R01374,large,
T002125,2025-09-12,Friday,13,S00215,153,18,by_card,external_card,,large,
T002126,2025-04-04,Friday,15,S00215,153,18,by_card,paynet_user,R01517,small,
T002127,2025-08-30,Saturday,9,S00215,153,18,by_card,external_card,,medium,
T002128,2025-07-28,Monday,21,S00215,153,18,by_card,paynet_user,R00547,medium,
T002129,2025-07-25,Friday,12,S00215,153,18,by_card,paynet_user,R01074,small,
T002130,2025-08-19,Tuesday,19,S00216,357,24,by_card,external_card,,small,
T002131,2025-08-10,Sunday,18,S00216,357,24,by_card,external_card,,medium,
T002132,2025-09-10,Wednesday,18,S00216,357,24,by_card,paynet_user,R00708,small,
T002133,2025-07-15,Tuesday,18,S00216,357,24,by_card,external_card,,small,
T002134,2025-07-21,Monday,16,S00216,357,24,by_phone,paynet_user,R00057,medium,
T002135,2025-04-26,Saturday,21,S00216,357,24,by_card,paynet_user,R00410,small,
T002136,2025-04-10,Thursday,11,S00216,357,24,by_phone,paynet_user,R00004,medium,
T002137,2025-09-03,Wednesday,12,S00216,357,24,by_card,paynet_user,R00970,small,
T002138,2025-07-27,Sunday,10,S00216,357,24,by_card,external_card,,small,
T002139,2025-07-15,Tuesday,16,S00216,357,24,by_card,external_card,,medium,
T002140,2025-09-02,Tuesday,18,S00216,357,24,by_card,external_card,,small,
T002141,2025-07-19,Saturday,12,S00217,101,17,by_card,paynet_user,R00714,medium,
T002142,2025-04-28,Monday,11,S00217,101,17,by_card,external_card,,medium,
T002143,2025-04-24,Thursday,0,S00217,101,17,by_card,external_card,,small,
T002144,2025-06-05,Thursday,10,S00218,230,6,by_card,external_card,,medium,
T002145,2025-05-26,Monday,5,S00218,230,6,by_card,paynet_user,R01415,large,
T002146,2025-09-05,Friday,18,S00219,14,2,by_card,external_card,,large,
T002147,2025-04-25,Friday,15,S00220,631,9,by_card,external_card,,medium,
T002148,2025-06-07,Saturday,19,S00220,631,9,by_card,external_card,,large,
T002149,2025-07-16,Wednesday,8,S00220,631,9,by_card,external_card,,medium,
T002150,2025-08-30,Saturday,19,S00220,631,9,by_card,external_card,,small,
T002151,2025-08-06,Wednesday,20,S00220,631,9,by_card,external_card,,small,
T002152,2025-06-17,Tuesday,12,S00220,631,9,by_card,paynet_user,R00766,medium,
T002153,2025-06-27,Friday,18,S00220,631,9,by_card,external_card,,medium,
T002154,2025-04-25,Friday,21,S00220,631,9,by_card,external_card,,small,
T002155,2025-06-23,Monday,13,S00221,114,4,by_card,external_card,,large,
T002156,2025-08-05,Tuesday,19,S00221,114,4,by_card,external_card,,small,
T002157,2025-04-16,Wednesday,14,S00221,114,4,by_card,external_card,,small,
T002158,2025-05-02,Friday,8,S00222,4,4,by_card,paynet_user,R00463,large,
T002159,2025-08-27,Wednesday,17,S00222,4,4,by_card,paynet_user,R01299,small,
T002160,2025-05-02,Friday,20,S00222,4,4,by_card,external_card,,large,
T002161,2025-04-30,Wednesday,14,S00222,4,4,by_card,external_card,,medium,
T002162,2025-07-06,Sunday,17,S00222,4,4,by_card,paynet_user,R01367,small,
T002163,2025-09-14,Sunday,18,S00222,4,4,by_qr,paynet_user,R01298,medium,
T002164,2025-05-14,Wednesday,20,S00223,40,6,by_card,paynet_user,R01318,small,
T002165,2025-09-24,Wednesday,13,S00223,40,6,by_card,paynet_user,R01225,medium,
T002166,2025-05-14,Wednesday,18,S00223,40,6,by_card,external_card,,medium,
T002167,2025-08-25,Monday,15,S00223,40,6,by_card,paynet_user,R00486,small,
T002168,2025-09-27,Saturday,20,S00224,148,21,by_card,external_card,,medium,
T002169,2025-05-18,Sunday,19,S00224,148,21,by_card,external_card,,small,
T002170,2025-08-29,Friday,22,S00224,148,21,by_card,external_card,,small,
T002171,2025-08-02,Saturday,21,S00224,148,21,by_card,paynet_user,R01238,small,
T002172,2025-06-15,Sunday,14,S00224,148,21,by_card,new_registration,R04321,large,0.0
T002173,2025-04-24,Thursday,8,S00224,148,21,by_card,paynet_user,R01575,small,
T002174,2025-06-02,Monday,18,S00224,148,21,by_card,paynet_user,R01128,small,
T002175,2025-05-02,Friday,19,S00224,148,21,by_card,external_card,,small,
T002176,2025-05-09,Friday,9,S00224,148,21,by_card,external_card,,small,
T002177,2025-09-19,Friday,13,S00224,148,21,by_card,external_card,,medium,
T002178,2025-09-08,Monday,11,S00225,82,1,by_card,paynet_user,R01478,small,
T002179,2025-06-27,Friday,18,S00225,82,1,by_card,external_card,,medium,
T002180,2025-04-30,Wednesday,18,S00226,543,88,by_card,paynet_user,R01189,small,
T002181,2025-05-21,Wednesday,17,S00226,543,88,by_card,paynet_user,R01284,small,
T002182,2025-06-03,Tuesday,12,S00226,543,88,by_card,paynet_user,R00380,large,
T002183,2025-07-05,Saturday,13,S00226,543,88,by_phone,paynet_user,R00929,medium,
T002184,2025-08-27,Wednesday,9,S00226,543,88,by_card,paynet_user,R01054,small,
T002185,2025-06-10,Tuesday,18,S00226,543,88,by_card,paynet_user,R01727,small,
T002186,2025-09-04,Thursday,13,S00226,543,88,by_card,paynet_user,R00199,large,
T002187,2025-09-02,Tuesday,8,S00226,543,88,by_card,external_card,,medium,
T002188,2025-06-06,Friday,9,S00226,543,88,by_card,external_card,,small,
T002189,2025-06-21,Saturday,14,S00226,543,88,by_card,external_card,,medium,
T002190,2025-04-19,Saturday,16,S00226,543,88,by_card,paynet_user,R00994,medium,
T002191,2025-08-29,Friday,12,S00226,543,88,by_phone,paynet_user,R00806,small,
T002192,2025-07-12,Saturday,7,S00226,543,88,by_qr,new_registration,R03603,small,0.0
T002193,2025-05-30,Friday,13,S00226,543,88,by_card,external_card,,medium,
T002194,2025-04-10,Thursday,18,S00226,543,88,by_phone,paynet_user,R00937,medium,
T002195,2025-08-31,Sunday,16,S00226,543,88,by_card,paynet_user,R01375,medium,
T002196,2025-04-13,Sunday,20,S00226,543,88,by_card,external_card,,small,
T002197,2025-05-23,Friday,20,S00226,543,88,by_card,paynet_user,R01148,medium,
T002198,2025-06-04,Wednesday,23,S00226,543,88,by_card,paynet_user,R01382,small,
T002199,2025-07-22,Tuesday,19,S00226,543,88,by_card,paynet_user,R01595,large,
T002200,2025-07-08,Tuesday,10,S00226,543,88,by_card,external_card,,medium,
T002201,2025-07-11,Friday,13,S00226,543,88,by_card,external_card,,large,
T002202,2025-06-06,Friday,22,S00226,543,88,by_card,paynet_user,R01949,medium,
T002203,2025-06-30,Monday,19,S00226,543,88,by_card,external_card,,small,
T002204,2025-08-06,Wednesday,19,S00226,543,88,by_card,external_card,,small,
T002205,2025-04-30,Wednesday,12,S00226,543,88,by_phone,paynet_user,R00794,small,
T002206,2025-04-09,Wednesday,17,S00226,543,88,by_card,paynet_user,R00761,small,
T002207,2025-05-13,Tuesday,17,S00226,543,88,by_card,paynet_user,R01856,small,
T002208,2025-09-15,Monday,21,S00226,543,88,by_card,new_registration,R02838,medium,0.0
T002209,2025-09-19,Friday,13,S00226,543,88,by_card,paynet_user,R00385,medium,
T002210,2025-08-16,Saturday,7,S00226,543,88,by_card,external_card,,medium,
T002211,2025-05-26,Monday,1,S00226,543,88,by_card,external_card,,small,
T002212,2025-07-31,Thursday,18,S00226,543,88,by_card,external_card,,small,
T002213,2025-04-19,Saturday,8,S00226,543,88,by_phone,paynet_user,R01247,small,
T002214,2025-09-20,Saturday,17,S00226,543,88,by_card,external_card,,small,
T002215,2025-06-23,Monday,17,S00226,543,88,by_phone,paynet_user,R00099,small,
T002216,2025-09-21,Sunday,13,S00226,543,88,by_card,external_card,,large,
T002217,2025-06-02,Monday,19,S00226,543,88,by_card,external_card,,small,
T002218,2025-04-08,Tuesday,19,S00226,543,88,by_card,external_card,,medium,
T002219,2025-07-21,Monday,17,S00226,543,88,by_card,paynet_user,R01375,large,
T002220,2025-09-30,Tuesday,13,S00226,543,88,by_card,external_card,,medium,
T002221,2025-07-31,Thursday,16,S00226,543,88,by_card,paynet_user,R00336,small,
T002222,2025-07-28,Monday,10,S00227,144,11,by_card,external_card,,small,
T002223,2025-04-16,Wednesday,6,S00227,144,11,by_phone,paynet_user,R00759,small,
T002224,2025-04-24,Thursday,10,S00227,144,11,by_card,external_card,,small,
T002225,2025-04-23,Wednesday,19,S00227,144,11,by_card,paynet_user,R01077,small,
T002226,2025-06-27,Friday,17,S00227,144,11,by_card,external_card,,small,
T002227,2025-06-24,Tuesday,21,S00227,144,11,by_card,external_card,,medium,
T002228,2025-04-10,Thursday,23,S00228,416,9,by_card,external_card,,medium,
T002229,2025-04-05,Saturday,19,S00228,416,9,by_card,paynet_user,R01656,small,
T002230,2025-05-26,Monday,23,S00228,416,9,by_card,paynet_user,R01086,medium,
T002231,2025-06-11,Wednesday,23,S00228,416,9,by_card,paynet_user,R00968,small,
T002232,2025-06-13,Friday,13,S00228,416,9,by_card,external_card,,medium,
T002233,2025-04-16,Wednesday,11,S00229,58,3,by_card,external_card,,medium,
T002234,2025-06-10,Tuesday,19,S00229,58,3,by_card,external_card,,small,
T002235,2025-05-01,Thursday,14,S00229,58,3,by_card,external_card,,small,
T002236,2025-09-11,Thursday,22,S00230,104,9,by_card,external_card,,large,
T002237,2025-09-10,Wednesday,16,S00230,104,9,by_card,external_card,,small,
T002238,2025-08-23,Saturday,13,S00230,104,9,by_card,paynet_user,R01208,medium,
T002239,2025-07-25,Friday,21,S00230,104,9,by_card,paynet_user,R00485,small,
T002240,2025-05-12,Monday,12,S00230,104,9,by_card,paynet_user,R00662,small,
T002241,2025-07-09,Wednesday,16,S00230,104,9,by_card,external_card,,small,
T002242,2025-07-04,Friday,18,S00231,63,12,by_card,external_card,,small,
T002243,2025-07-17,Thursday,18,S00231,63,12,by_card,paynet_user,R01588,medium,
T002244,2025-07-26,Saturday,12,S00231,63,12,by_card,external_card,,small,
T002245,2025-07-13,Sunday,10,S00231,63,12,by_card,external_card,,medium,
T002246,2025-06-09,Monday,13,S00231,63,12,by_phone,paynet_user,R01458,medium,
T002247,2025-04-17,Thursday,18,S00231,63,12,by_card,external_card,,small,
T002248,2025-05-28,Wednesday,10,S00231,63,12,by_card,external_card,,large,
T002249,2025-07-10,Thursday,18,S00231,63,12,by_card,paynet_user,R01854,medium,
T002250,2025-09-26,Friday,8,S00231,63,12,by_card,external_card,,small,
T002251,2025-07-12,Saturday,17,S00231,63,12,by_card,external_card,,large,
T002252,2025-04-06,Sunday,20,S00231,63,12,by_card,paynet_user,R00286,medium,
T002253,2025-08-04,Monday,13,S00231,63,12,by_card,external_card,,small,
T002254,2025-07-21,Monday,19,S00231,63,12,by_card,external_card,,medium,
T002255,2025-05-13,Tuesday,6,S00231,63,12,by_phone,paynet_user,R00146,medium,
T002256,2025-06-07,Saturday,20,S00232,151,7,by_card,external_card,,medium,
T002257,2025-05-08,Thursday,19,S00232,151,7,by_card,external_card,,medium,
T002258,2025-09-29,Monday,22,S00232,151,7,by_card,external_card,,small,
T002259,2025-09-26,Friday,17,S00233,60,6,by_card,external_card,,medium,
T002260,2025-05-07,Wednesday,13,S00233,60,6,by_card,paynet_user,R00134,small,
T002261,2025-05-19,Monday,9,S00234,41,3,by_card,external_card,,small,
T002262,2025-06-07,Saturday,18,S00234,41,3,by_card,paynet_user,R00995,medium,
T002263,2025-04-25,Friday,15,S00234,41,3,by_card,external_card,,small,
T002264,2025-08-09,Saturday,12,S00234,41,3,by_card,external_card,,medium,
T002265,2025-07-04,Friday,18,S00234,41,3,by_phone,paynet_user,R01735,small,
T002266,2025-07-17,Thursday,8,S00234,41,3,by_card,paynet_user,R01570,large,
T002267,2025-08-28,Thursday,11,S00235,655,220,by_card,external_card,,small,
T002268,2025-07-16,Wednesday,19,S00235,655,220,by_qr,new_registration,R02752,small,1.0
